LAC,CellName,CellId,BSIC,BCCH,stationtype,Longitude,Latitude,Azimuth,High
4427,信元汽车广场M2NG2,21386,29,39,0,116.404111,40.042222,0,
4420,罗马谛家居广场M1NG1,21387,9,26,0,116.4320833,40.0220277,0,
4420,罗马谛家居广场M2NG2,21388,32,37,0,116.4320833,40.0220277,0,
4403,龙垦联招待所MNG0,21389,33,22,0,116.415055,39.990361,0,
4439,ABB办公楼M1NG1,21392,45,24,0,116.500504,39.982613,0,
4439,ABB办公楼M2NG2,21393,41,37,0,116.500504,39.982613,0,
4603,地铁4号线人民大学站SNG0,21394,36,21,0,116.31625,39.96530556,0,
4236,君山别墅M1NG1,21395,25,39,0,116.8214722,40.442751,0,
4236,君山别墅M2NG2,21396,5,36,0,116.8214722,40.442751,0,
4236,君山别墅M3NG3,21397,14,32,0,116.8214722,40.442751,0,
4269,北京军区总医院M2NG2,21398,57,25,0,116.423028,39.929944,0,
4269,北京军区总医院M3NG3,21399,9,33,0,116.423028,39.929944,0,
4269,北京军区总医院M4NG4,21400,19,31,0,116.423028,39.929944,0,
4283,科航大厦M2NG2,21404,14,1012,0,116.460944,39.958644,0,
4283,科航大厦M3NG3,21405,8,25,0,116.460944,39.958644,0,
4283,科航大厦M4NG4,21406,37,31,0,116.460944,39.958644,0,
4337,名敦花园CD区M1NG1,21407,19,35,0,116.4438056,39.88880556,0,
4293,石榴园南里小区M2NG2,21409,3,25,0,116.4139722,39.84288889,0,
4225,中粮福临门北座1MNG0,21410,50,1010,0,116.4291111,39.91852778,0,
4225,中粮福临门北座2MNG0,21411,56,1011,0,116.4291111,39.91852778,0,
4225,中粮福临门南座1MNG0,21412,60,24,0,116.4291111,39.91852778,0,
4225,中粮福临门南座2MNG0,21413,60,1012,0,116.4291111,39.91852778,0,
4340,贾家花园M1NG1,21414,23,25,0,116.40825,39.85225,0,
4340,贾家花园M2NG2,21415,48,21,0,116.40825,39.85225,0,
4350,帝景伯爵山M1NG1,21416,54,40,0,116.4751389,39.88736111,0,
4350,帝景伯爵山M2NG2,21417,36,36,0,116.4751389,39.88736111,0,
4279,东区国际5号楼MNG0,21418,39,1012,0,116.4805556,39.91272222,0,
4399,东外公馆MNG0,21419,56,1010,0,116.436167,39.935361,0,
4410,青年城M1NG1,21420,59,1001,0,116.433157,40.029198,0,
4434,环球金融中心A座M1NG1,21423,38,1010,0,116.453392,39.9175028,0,
4434,环球金融中心A座M2NG2,21424,43,1011,0,116.453392,39.9175028,0,
4434,环球金融中心B座M1NG1,21425,20,32,0,116.453392,39.9175028,0,
4434,环球金融中心B座M2NG2,21426,14,27,0,116.453392,39.9175028,0,
4434,环球金融中心地下MNG0,21427,34,34,0,116.453392,39.9175028,0,
4225,怡景园MNG1,21428,34,24,0,116.43605,39.91972222,0,
4283,国际村三期M2NG2,21429,38,1010,0,116.444972,39.9673611,0,
4232,顺义区石园北区M1NG1,21432,0,29,0,116.656444,40.114527,0,
4243,悠乐汇M1NG1,21433,11,28,0,116.471917,39.9887778,0,
4243,悠乐汇M2NG2,21434,12,22,0,116.471917,39.9887778,0,
4243,悠乐汇M3NG3,21435,38,37,0,116.471917,39.9887778,0,
4243,悠乐汇M4NG4,21436,12,26,0,116.471917,39.9887778,0,
4243,悠乐汇M5NG5,21437,18,30,0,116.471917,39.9887778,0,
4243,悠乐汇M6NG6,21438,13,24,0,116.471917,39.9887778,0,
4243,悠乐汇M7NG7,21439,62,39,0,116.471917,39.9887778,0,
4243,悠乐汇M8NG8,21440,39,32,0,116.471917,39.9887778,0,
4200,当代MOMAM1NG1,21442,30,1014,0,116.432451,39.948901,0,
4200,当代MOMAM2NG2,21443,49,1011,0,116.432451,39.948901,0,
4200,当代MOMAM3NG3,21444,15,25,0,116.432451,39.948901,0,
4345,中环世贸A座MNG1,21446,23,1014,0,116.451,39.9038,0,
4336,华贸中心公寓MNG1,21447,27,1014,0,116.4738028,39.91072778,0,
4225,日坛国际广场1号楼MNG0,21448,48,1012,0,116.4302544,39.92,0,
4247,东湖湾M1NG1,21449,15,27,0,116.455542,40.005297,0,
4247,东湖湾M2NG2,21450,63,31,0,116.455542,40.005297,0,
4210,中科院6号楼MNG0,21451,30,1010,0,116.378139,40.001917,0,
4364,东直门试验站MNG0,21452,24,21,0,116.425661,39.935331,0,
4243,融科橄榄城3期M1NG1,21453,10,1011,0,116.4780833,39.99441667,0,
4243,融科橄榄城3期M2NG2,21454,35,1014,0,116.4780833,39.99441667,0,
4364,来福士广场M1NG1,21456,12,36,0,116.425417,39.9393055,0,
4364,来福士广场M2NG2,21457,46,20,0,116.425417,39.9393055,0,
4364,来福士广场M3NG3,21458,39,1011,0,116.425417,39.9393055,0,
4364,来福士广场M4NG4,21459,29,24,0,116.425417,39.9393055,0,
4333,怀柔新新小镇M2NG2,21460,55,31,0,116.632666,40.284638,0,
4262,天元港国际M1NG1,21461,12,1012,0,116.453639,39.954001,0,
4423,世奥国际中心M1NG1,21462,63,28,0,116.425639,39.987028,0,
4358,顺义力迈学校MNG0,21463,47,20,0,116.512944,40.082889,0,
4333,顺义耿丹学院M1NG1,21464,58,1001,0,116.6477222,40.2160277,0,
4246,朝阳中华女子学院MNG0,21465,4,28,0,116.428001,39.992888,0,
4413,品元公寓MNG0,21466,62,999,0,116.379401,39.972101,0,
4358,龙湖艳澜山别墅MNG0,21467,4,31,0,116.494861,40.090277,0,
4221,香江花园M1NG1,21468,52,1019,0,116.515917,40.030722,0,
4221,香江花园M2NG2,21469,58,1013,0,116.515917,40.030722,0,
4221,香江花园M3NG3,21470,18,1011,0,116.515917,40.030722,0,
4221,香江花园M4NG4,21471,14,1017,0,116.515917,40.030722,0,
4365,晨光家园三期M1NG1,21472,63,1010,0,116.4984722,39.9238888,0,
4365,晨光家园三期M2NG2,21473,48,1014,0,116.4984722,39.9238888,0,
4411,皇安大厦二三期M1NG1,21474,54,1012,0,116.404451,39.966811,0,
4411,皇安大厦二三期M2NG2,21475,32,36,0,116.404451,39.966811,0,
4406,机场综合服务中心MNG0,21476,43,20,0,116.6177222,40.0429444,0,
4365,中新青年都会M1NG1,21477,37,1011,0,116.5100556,39.92125,0,
4365,中新青年都会M2NG2,21478,47,1014,0,116.5067778,39.9211667,0,
4280,龙源古味苑MNG0,21481,59,32,0,116.5031667,39.90255556,0,
4280,龙源国粹苑MNG1,21482,52,21,0,116.5031667,39.90255556,0,
4280,龙源国食汇M1NG1,21483,14,30,0,116.5031667,39.90255556,0,
4280,龙源国食汇M2NG2,21484,8,36,0,116.5031667,39.90255556,0,
4426,爱这城三期商业MNG0,21485,38,1012,0,116.4979722,39.9135556,0,
4426,爱这城三期小区MNG0,21486,48,37,0,116.4979722,39.9135556,0,
4284,华腾园MNG1,21487,63,28,0,116.458525,39.88553889,0,
4410,广华居M2NG2,21488,38,34,0,116.4343611,40.0321667,0,
4410,赢秋苑M2NG2,21489,18,1021,0,116.4275556,40.0324444,0,
4427,明天第一城22号楼M2NG2,21490,25,28,0,116.406416,40.048861,0,
4225,优唐生活广场M2NG2,21492,22,35,0,116.4326389,39.918,0,
4361,二外1号教学楼MNG0,21493,28,1013,0,116.5576389,39.90888889,0,
4282,光华路SOHOM1NG1,21494,40,1014,0,116.445523,39.911556,0,
4282,光华路SOHOM2NG2,21495,51,1011,0,116.445523,39.911556,0,
4293,扑满山AMNG0,21497,17,31,0,116.4232,39.8455,0,
4293,扑满山BMNG0,21498,45,28,0,116.4232,39.8455,0,
4293,扑满山CMNG0,21499,42,35,0,116.4232,39.8455,0,
4282,华彬费尔蒙酒店地上MNG0,21500,62,1012,0,116.44575,39.90430556,0,
4282,华彬费尔蒙酒店地下MNG0,21501,26,1010,0,116.44575,39.90430556,0,
4603,地铁4号线陶然亭站SNG0,21502,60,37,0,116.3685833,39.87663889,0,
4449,通州葛布店东里M1NG1,21503,62,1013,0,116.6595278,39.88927778,0,
4449,通州葛布店东里M2NG2,21504,37,1011,0,116.6595278,39.88927778,0,
4391,荣京丽都商业MNG0,21506,36,33,0,116.505,39.7933333,0,
4391,荣京丽都A座M1NG1,21507,41,20,0,116.505,39.7933333,0,
4391,荣京丽都B座M2NG2,21508,48,30,0,116.505,39.7933333,0,
4246,知语城MNG0,21509,21,39,0,116.453222,39.995139,0,
4295,南宁大厦MNG0,21511,17,1012,0,116.372851,39.955241,0,
4434,京广中心M1NG3,21512,38,38,0,116.4543361,39.91888889,0,
4415,洼里便民商场MNG0,21513,36,1013,0,116.415001,40.032001,0,
4246,中广宜景湾MNG0,21514,26,1011,0,116.448641,39.987861,0,
4242,顺鑫国际商务中心M1NG1,21515,34,1003,0,116.6425833,40.1253055,0,
4242,顺鑫国际商务中心M2NG2,21516,23,1016,0,116.6425833,40.1253055,0,
4358,顺义莱蒙湖MNG0,21517,63,37,0,116.538111,40.067861,0,
4241,通关办公综合楼M1NG1,21518,58,21,0,116.601944,40.113333,0,
4241,通关办公综合楼M2NG2,21519,3,32,0,116.601944,40.113333,0,
4241,通关办公综合楼M3NG3,21520,4,36,0,116.601944,40.113333,0,
4241,通关办公综合楼M4NG4,21521,16,24,0,116.601944,40.113333,0,
4409,嘉捷科技园二期2M2NG2,21522,19,1010,0,116.5351944,39.76552778,0,
4435,天鹅湾北区1M1NG1,21523,31,30,0,116.5166667,39.9193888,0,
4435,天鹅湾北区1M2NG2,21524,60,1012,0,116.5166667,39.9193888,0,
4435,天鹅湾北区2MNG0,21525,34,21,0,116.5166667,39.9193888,0,
4435,天鹅湾南区M1NG1,21526,29,1014,0,116.5166667,39.9193888,0,
4435,天鹅湾南区M2NG2,21527,10,32,0,116.5166667,39.9193888,0,
4280,沿海赛洛城3期MNG0,21528,11,1011,0,116.4999444,39.89344444,0,
4408,亿洋星城商业东MNG0,21529,25,1013,0,116.41475,39.9224722,0,
4408,亿洋星城商业西MNG0,21530,14,1011,0,116.41475,39.9224722,0,
4254,市公安局警卫局90号院MNG0,21531,35,1014,0,116.397,39.9151111,0,
4361,鼎奇龙华膳园大酒店MNG0,21532,15,1011,0,116.53728,39.89444,0,
4423,世奥国际中心M2NG2,21533,44,1011,0,116.425639,39.987028,0,
4399,武警北京市总队招待所MNG0,21534,32,38,0,116.443417,39.928722,0,
4420,北苑新苑家园M1NG1,21538,22,35,0,116.4199444,40.028889,0,
4420,北苑新苑家园M2NG2,21539,36,33,0,116.4199444,40.028889,0,
4239,怀柔66329部队MNG0,21540,57,26,0,116.5891111,40.2871667,0,
4228,顺义润通国际大厦M1NG1,21541,53,25,0,116.5632222,40.0694722,0,
4244,中央美术学院二期M1NG1,21545,26,1013,0,116.457141,39.980611,0,
4244,中央美术学院二期M2NG2,21546,60,1011,0,116.457141,39.980611,0,
4244,中央美术学院二期M3NG3,21547,24,34,0,116.457141,39.980611,0,
4423,社会主义学院MNG0,21548,39,1012,0,116.4215278,39.9835833,0,
4403,安慧北里安园8号楼MNG0,21549,57,37,0,116.405751,39.997751,0,
4436,帝景博悦MNG0,21550,56,1014,0,116.4730833,39.889,0,
4391,隆盛三期A座MNG0,21551,28,1012,0,116.5193333,39.78216667,0,
4391,隆盛三期B座MNG0,21552,58,1014,0,116.5193333,39.78216667,0,
4391,隆盛三期C座MNG0,21553,45,1010,0,116.5193333,39.78216667,0,
4336,红庙铜牛集团MNG0,21554,37,1014,0,116.469889,39.9148611,0,
4429,前门钓鱼台国宾馆MNG0,21556,16,32,0,116.395278,39.8997221,0,
4394,振国肿瘤康复医院MNG0,21558,34,1013,0,116.5173,39.7704,0,
4254,吉祥大厦西部MNG0,21559,5,33,0,116.4058889,39.91458333,0,
4212,吉祥大厦东部MNG0,21560,57,1011,0,116.4069889,39.91615333,0,
4420,望京花园西区M1NG1,21561,9,25,0,116.4633056,40.0055833,0,
4420,望京花园西区M2NG2,21562,50,39,0,116.4633056,40.0055833,0,
4420,望京花园西区M3NG3,21563,40,40,0,116.4633056,40.0055833,0,
4274,乔波冰雪滑雪馆MNG0,21565,45,37,0,116.660001,40.2000001,0,
4390,活力东方购物M1NG1,21566,40,21,0,116.516611,39.939778,0,
4415,北京巴渝宾馆MNG0,21567,63,27,0,116.412667,40.022889,0,
4360,华侨城3期MNG0,21568,39,36,0,116.4976944,39.8631944,0,
4377,欧美同学会MNG0,21569,53,38,0,116.3996167,39.9075667,0,
4391,北京盛通印刷MNG0,21570,16,35,0,116.5295888,39.8066888,0,
4438,四路通小区M2NG2,21572,29,1012,0,116.478083,39.8660111,0,
4418,保利金泉住宅区M3NG3,21573,39,1013,0,116.407704,40.002979,0,
4424,华恩大厦MNG0,21574,46,1012,0,116.5933333,39.90936111,0,
4391,中科宏圣大厦MNG0,21575,37,36,0,116.5034722,39.80008333,0,
4344,汇文中学体育馆MNG0,21578,13,20,0,116.42647,39.88989,0,
4361,艺水芳园东MNG0,21579,59,1014,0,116.5588889,39.90358333,0,
4361,艺水芳园西MNG0,21580,4,1010,0,116.5588889,39.90358333,0,
4260,天时名苑小区1M2NG2,21581,34,23,0,116.62775,39.9033889,0,
4260,天时名苑小区2M2NG2,21582,5,27,0,116.62775,39.9033889,0,
4260,天时名苑小区M1NG1,21583,46,21,0,116.62775,39.9033889,0,
4260,天时名苑小区M3NG3,21584,2,31,0,116.62775,39.9033889,0,
4345,中海广场主楼地下MNG0,21585,61,31,0,116.44975,39.9100556,0,
4345,中海广场南楼M1NG1,21586,29,26,0,116.44975,39.9100556,0,
4345,中海广场南楼M2NG2,21587,47,28,0,116.44975,39.9100556,0,
4345,中海广场主楼地上1M1NG1,21588,8,21,0,116.44975,39.9100556,0,
4345,中海广场主楼地上2M1NG1,21589,17,1011,0,116.44975,39.9100556,0,
4345,中海广场主楼地上M2NG2,21590,44,35,0,116.44975,39.9100556,0,
4426,财经中心1MNG0,21591,62,1013,0,116.5231666,39.91425,0,
4426,财经中心2MNG0,21592,30,1014,0,116.5231666,39.91425,0,
4282,华泽大厦M1NG1,21593,32,20,0,116.439247,39.904972,0,
4282,华泽大厦M2NG2,21594,49,34,0,116.439247,39.904972,0,
4293,香湾MNG0,21595,31,26,0,116.43525,39.84552778,0,
4334,海关总署仓储MNG0,21596,54,39,0,116.4708611,39.83251944,0,
4408,芳嘉园小区MNG0,21597,49,1012,0,116.4211134,39.9203,0,
4449,时尚街区小区二期M1NG1,21598,8,25,0,116.6609167,39.8820556,0,
4449,时尚街区小区二期M3NG3,21600,48,29,0,116.6609167,39.8820556,0,
4449,时尚街区小区二期M4NG4,21601,55,32,0,116.6609167,39.8820556,0,
4449,时尚街区小区二期M5NG5,21602,44,36,0,116.6609167,39.8820556,0,
4293,世华水岸B区MNG0,21603,45,1014,0,116.4099444,39.83525,0,
4293,世华水岸C区MNG0,21604,43,36,0,116.4099444,39.83525,0,
4293,世华水岸F区MNG0,21605,40,25,0,116.4099444,39.83525,0,
4426,北京晋商博物馆MNG0,21606,16,1014,0,116.5000278,39.90591667,0,
4449,通州中医医院M1NG1,21607,12,30,0,116.6385556,39.88275,0,
4449,通州中医医院M2NG2,21608,34,28,0,116.6385556,39.88275,0,
4350,金泰先锋北区M1NG1,21609,63,1014,0,116.4937222,39.8939722,0,
4350,金泰先锋北区M2NG2,21610,48,1010,0,116.4937222,39.8939722,0,
4350,金泰先锋南区MNG0,21611,25,1013,0,116.4937222,39.8939722,0,
4350,金泰置业大厦M1NG1,21612,31,25,0,116.4937222,39.8939722,0,
4350,金泰置业大厦M2NG2,21613,23,28,0,116.4937222,39.8939722,0,
4248,圣世一品BC座MNG0,21614,22,26,0,116.4529722,39.92436111,0,
4248,圣世一品D座MNG0,21615,20,29,0,116.4529722,39.92436111,0,
4248,圣世一品写字楼MNG0,21616,46,32,0,116.4529722,39.92436111,0,
4331,燕莎classMNG0,21617,16,38,0,116.442972,39.947833,0,
4295,五路通北里M1NG1,21620,43,21,0,116.3751389,39.9576944,0,
4295,五路通北里M2NG2,21621,24,1010,0,116.3751389,39.9576944,0,
4401,东方太阳城M1NG1,21622,59,24,0,116.717501,40.078801,0,
4401,东方太阳城M2NG2,21623,45,27,0,116.717501,40.078801,0,
4401,东方太阳城M3NG3,21624,46,36,0,116.717501,40.078801,0,
4358,优山美地A区MNG0,21625,3,23,0,116.517194,40.076001,0,
4417,龙德紫金公寓M1NG1,21626,32,29,0,116.4089167,40.0606944,0,
4417,龙德紫金公寓M2NG2,21627,49,37,0,116.4089167,40.0606944,0,
4235,外馆斜街41号院M1NG1,21628,61,28,0,116.395277,39.961761,0,
4252,昌平景山学校M1NG1,21630,0,20,0,116.38847,40.10286,0,
4252,昌平景山学校M2NG2,21631,1,22,0,116.38847,40.10286,0,
4252,昌平景山学校M3NG3,21632,4,24,0,116.38847,40.10286,0,
4252,昌平景山学校M4NG4,21633,39,26,0,116.38847,40.10286,0,
4252,昌平景山学校M5NG5,21634,40,28,0,116.38847,40.10286,0,
4252,昌平景山学校M6NG6,21635,7,30,0,116.38847,40.10286,0,
4252,昌平景山学校M7NG7,21636,2,32,0,116.38847,40.10286,0,
4252,昌平景山学校M8NG8,21637,6,34,0,116.38847,40.10286,0,
4420,北苑经济适用房M1NG1,21638,63,22,0,116.420681,40.030101,0,
4420,北苑经济适用房M2NG2,21639,8,24,0,116.420681,40.030101,0,
4420,北苑经济适用房M3NG3,21640,18,27,0,116.420681,40.030101,0,
4239,大唐集团研究院MNG0,21641,58,32,0,116.595251,40.29986111,0,
4386,怀柔雁栖开发MNG0,21642,44,1007,0,116.680277,40.342027,0,
4248,盈洲商务会馆MNG0,21643,39,1012,0,116.4508333,39.92986111,0,
4333,中影怀柔基地M1NG1,21644,48,33,0,116.667139,40.290389,0,
4228,顺义索爱公司M1NG1,21645,12,1023,0,116.5566389,40.074001,0,
4228,顺义索爱公司M2NG2,21646,40,1020,0,116.5566389,40.074001,0,
4427,郁金香大厦MNG0,21647,44,1012,0,116.406416,40.049333,0,
4415,金苑大厦MNG0,21649,45,40,0,116.412071,40.034151,0,
4408,求是杂志社M1NG1,21650,35,1010,0,116.3991111,39.925001,0,
4398,顺义海润四季酒店MNG0,21652,47,24,0,116.635831,40.175791,0,
4251,顺义豪雅商务酒店MNG0,21653,4,24,0,116.579771,40.062261,0,
4242,顺义自来水公司MNG0,21654,28,26,0,116.655991,40.127693,0,
4408,中国民用航空局MNG0,21655,33,24,0,116.405001,39.92391667,0,
4247,北湖国际高尔夫MNG0,21656,61,1013,0,116.444055,40.000448,0,
4247,南湖佳苑MNG0,21658,21,1012,0,116.454333,40.002777,0,
4447,天通苑东二区M1NG1,21659,45,26,0,116.4336111,40.0633333,0,
4447,天通苑东二区M2NG2,21660,56,1009,0,116.4336111,40.0633333,0,
4447,天通苑东二区M3NG3,21661,57,1003,0,116.4336111,40.0633333,0,
4447,天通苑东二区M4NG4,21662,36,24,0,116.4336111,40.0633333,0,
4447,天通苑东二区M5NG5,21663,27,40,0,116.4336111,40.0633333,0,
4447,天通苑东二区M6NG6,21664,29,34,0,116.4336111,40.0633333,0,
4447,天通苑东三区M1NG1,21665,45,34,0,116.4324444,40.0703056,0,
4447,天通苑东三区M3NG3,21667,41,26,0,116.4324444,40.0703056,0,
4447,天通苑东三区M4NG4,21668,10,24,0,116.4324444,40.0703056,0,
4447,天通苑东三区M5NG5,21669,49,30,0,116.4324444,40.0703056,0,
4447,天通苑东三区M6NG6,21670,53,37,0,116.4324444,40.0703056,0,
4447,天通苑东一区M1NG1,21671,22,28,0,116.426083,40.0639167,0,
4447,天通苑东一区M2NG2,21672,48,25,0,116.426083,40.0639167,0,
4447,天通苑东一区M3NG3,21673,23,1003,0,116.426083,40.0639167,0,
4447,天通苑东一区M4NG4,21674,13,31,0,116.426083,40.0639167,0,
4447,天通苑东一区M5NG5,21675,19,38,0,116.426083,40.0639167,0,
4447,天通苑东一区M6NG6,21676,28,23,0,116.426083,40.0639167,0,
4447,天通苑东一区M7NG7,21677,12,1005,0,116.426083,40.0639167,0,
4447,天通苑东一区M8NG8,21678,52,1010,0,116.426083,40.0639167,0,
4447,天通苑东一区M9NG9,21679,11,30,0,116.426083,40.0639167,0,
4447,天通苑东一区M10NG0,21680,19,24,0,116.426083,40.0639167,0,
4447,天通苑东一区M11NG1,21681,26,37,0,116.426083,40.0639167,0,
4383,天通苑西二区M1NG1,21682,15,21,0,116.4044167,40.0723056,0,
4383,天通苑西二区M2NG2,21683,46,1006,0,116.4044167,40.0723056,0,
4383,天通苑西二区M3NG3,21684,9,28,0,116.4044167,40.0723056,0,
4383,天通苑西二区M4NG4,21685,57,20,0,116.4044167,40.0723056,0,
4383,天通苑西二区M5NG5,21686,42,23,0,116.4044167,40.0723056,0,
4383,天通苑西二区M6NG6,21687,8,1000,0,116.4044167,40.0723056,0,
4383,天通苑西二区M7NG7,21688,31,1004,0,116.4044167,40.0723056,0,
4383,天通苑西二区M8NG8,21689,35,33,0,116.4044167,40.0723056,0,
4383,天通苑西三区M1NG1,21690,11,40,0,116.4043056,40.0723056,0,
4383,天通苑西三区M2NG2,21691,32,25,0,116.4043056,40.0723056,0,
4383,天通苑西三区M3NG3,21692,59,1012,0,116.4043056,40.0723056,0,
4383,天通苑西三区M4NG4,21693,39,1008,0,116.4043056,40.0723056,0,
4383,天通苑西三区M5NG5,21694,33,1004,0,116.4043056,40.0723056,0,
4383,天通苑西三区M6NG6,21695,32,36,0,116.4043056,40.0723056,0,
4383,天通苑西三区M7NG7,21696,52,26,0,116.4043056,40.0723056,0,
4383,天通苑西三区M8NG8,21697,48,24,0,116.4043056,40.0723056,0,
4383,天通苑西三区M9NG9,21698,35,37,0,116.4043056,40.0723056,0,
4383,天通苑西三区M10NG0,21699,50,30,0,116.4043056,40.0723056,0,
4383,天通苑西三区M11NG1,21700,11,33,0,116.4043056,40.0723056,0,
4383,天通苑西三区M12NG2,21701,56,1011,0,116.4043056,40.0723056,0,
4383,天通苑西三区M13NG3,21702,50,28,0,116.4043056,40.0723056,0,
4383,天通苑西三区M14NG4,21703,27,1014,0,116.4043056,40.0723056,0,
4417,天通苑西一区M1NG1,21704,19,28,0,116.4013056,40.0644167,0,
4417,天通苑西一区M2NG2,21705,60,40,0,116.4013056,40.0644167,0,
4417,天通苑西一区M3NG3,21706,29,26,0,116.4013056,40.0644167,0,
4417,天通苑西一区M4NG4,21707,22,36,0,116.4013056,40.0644167,0,
4417,天通苑西一区M5NG5,21708,57,34,0,116.4013056,40.0644167,0,
4417,天通苑西一区M6NG6,21709,11,24,0,116.4013056,40.0644167,0,
4427,中国环境监测总站MNG0,21710,46,25,0,116.412528,40.040167,0,
4427,立城苑M1NG1,21714,33,1023,0,116.4086389,40.050751,0,
4439,驼房营西里MNG0,21715,38,34,0,116.494111,39.963444,0,
4435,世丰国际大厦MNG0,21716,61,1010,0,116.515583,39.9230833,0,
4364,华普中心MNG0,21719,34,1012,0,116.426833,39.933028,0,
4603,地铁4号线魏公村站SNG0,21720,17,31,0,116.3174167,39.95711111,0,
4228,顺义长乐别墅M1NG1,21721,44,29,0,116.549194,40.060361,0,
4228,顺义长乐别墅M2NG2,21722,38,35,0,116.549194,40.060361,0,
4200,东城保健院MNG0,21723,49,38,0,116.434194,39.941722,0,
4229,金碧豪萨俱乐部MNG0,21724,56,36,0,116.463471,40.055751,0,
4342,梅赛德斯中心MNG0,21725,52,1013,0,116.4568056,39.9673611,0,
4389,梵谷水郡三期M1NG1,21726,22,22,0,116.498861,39.960222,0,
4389,梵谷水郡三期M2NG2,21727,59,24,0,116.498861,39.960222,0,
4376,美伦堡M1NG1,21728,49,1012,0,116.3642778,40.00991667,0,
4376,美伦堡M2NG2,21729,41,1011,0,116.3642778,40.00991667,0,
4222,京林空港培训MNG0,21730,61,1010,0,116.5958889,40.043501,0,
4297,清华同方MNG0,21731,7,28,0,116.813222,40.353888,0,
4419,和平街十五区M1NG1,21732,31,40,0,116.424501,39.964166,0,
4419,和平街十五区M2NG2,21733,34,30,0,116.424501,39.964166,0,
4435,星河湾二三期M1NG1,21735,20,1011,0,116.5165278,39.9260833,0,
4435,星河湾二三期M2NG2,21736,50,1012,0,116.5165278,39.9260833,0,
4435,星河湾二三期M3NG3,21737,17,1014,0,116.5165278,39.9260833,0,
4435,星河湾二三期M4NG4,21738,44,30,0,116.5165278,39.9260833,0,
4262,新源大厦二期M1NG1,21739,25,32,0,116.4492222,39.948751,0,
4262,新源大厦二期M2NG2,21740,16,34,0,116.4492222,39.948751,0,
4449,梨园小镇MNG0,21741,26,30,0,116.6631111,39.88666667,0,
4337,名敦服务公寓MNG0,21742,2,37,0,116.44433,39.89081,0,
4337,名敦花园公寓MNG0,21743,28,33,0,116.4443333,39.89080556,0,
4337,名敦名店商街MNG0,21744,0,28,0,116.44128,39.89163,0,
4337,名敦商务公寓MNG0,21745,43,21,0,116.44433,39.89081,0,
4290,山水文园E区M1NG1,21746,50,21,0,116.461,39.8654722,0,
4290,山水文园E区M2NG2,21747,18,24,0,116.461,39.8654722,0,
4290,山水文园E区M3NG3,21748,27,28,0,116.461,39.8654722,0,
4409,亦庄华油燃气MNG0,21749,3,36,0,116.5249167,39.7699722,0,
4397,大兴红星医院MNG0,21750,5,23,0,116.441333,39.769778,0,
4269,朝内竹竿危改M1NG1,21751,12,21,0,116.4257222,39.92052778,0,
4269,朝内竹竿危改M2NG2,21752,21,1012,0,116.4257222,39.92052778,0,
4269,朝内竹竿危改M3NG3,21753,24,1014,0,116.4257222,39.92052778,0,
4269,朝内竹竿危改M4NG4,21754,10,28,0,116.4257222,39.92052778,0,
4436,七天连锁酒店MNG0,21755,43,28,0,116.4692527,39.9018361,0,
4452,北京新天地3期MNG0,21757,44,32,0,116.600528,39.915194,0,
4452,北京新天地4期M1NG0,21758,59,20,0,116.5994722,39.91375,0,
4452,北京新天地5期MNG0,21759,56,35,0,116.600528,39.915194,0,
4279,金地名京公寓MNG1,21761,9,37,0,116.4919722,39.9090056,0,
4279,金地名京商业MNG0,21762,49,1011,0,116.4919722,39.9090056,0,
4344,中国工商银行培训中心MNG0,21764,44,28,0,116.4344444,39.8841944,0,
4375,内蒙古办事处MNG0,21765,43,37,0,116.4124444,39.9037222,0,
4295,国防部办公楼MNG0,21767,18,30,0,116.377461,39.961621,0,
4427,佳运广场MNG0,21774,63,27,0,116.405466,40.047919,0,
4401,易郡别墅区MNG0,21775,38,23,0,116.743001,40.091056,0,
4423,房地大厦MNG0,21776,20,1010,0,116.417166,39.988889,0,
4221,观唐别墅三四期M1NG1,21777,53,1007,0,116.5022222,40.0268889,0,
4295,解放军综合楼MNG0,21778,14,35,0,116.388861,39.959528,0,
4222,顺义丰荣君华酒店MNG0,21779,17,23,0,116.6148611,40.0339722,0,
4442,北京小汤山医院MNG0,21780,55,27,0,116.3849722,40.1822778,0,
4259,二十一世纪大厦M1NG1,21784,10,40,0,116.468751,39.94877778,0,
4259,二十一世纪大厦M2NG2,21785,48,27,0,116.468751,39.94877778,0,
4259,二十一世纪大厦M3NG3,21786,46,36,0,116.468751,39.94877778,0,
4285,泛海国际樱海园M3NG3,21787,25,1014,0,116.491501,39.937527,0,
4225,优唐公寓MNG0,21792,49,1014,0,116.4313611,39.92027778,0,
4225,优唐外交公寓MNG0,21793,52,40,0,116.4313611,39.92027778,0,
4225,优唐休闲街区M1NG1,21794,30,20,0,116.4313611,39.92027778,0,
4225,优唐休闲街区M2NG2,21795,16,26,0,116.4313611,39.92027778,0,
4225,优唐休闲街区M3NG3,21796,40,1010,0,116.4313611,39.92027778,0,
4225,优唐休闲街区M4NG4,21797,40,29,0,116.4313611,39.92027778,0,
4442,昌平九华山庄M1NG1,21804,27,1020,0,116.417422,40.154056,0,
4442,昌平九华山庄M2NG2,21805,51,1023,0,116.417422,40.154056,0,
4295,黄寺美容医院MNG0,21806,49,28,0,116.386751,39.961611,0,
